route,trip_count,pct_of_total
Market St at Dolores St → Powell St BART Station (Market St at 4th St),55,0.03147821707378494
San Francisco Caltrain (Townsend St at 4th St) → Howard St at 2nd St,55,0.03147821707378494
4th Ave at E 12th St (Temporary Location) → Lake Merritt BART Station,55,0.03147821707378494
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Victoria Manalo Draves Park,55,0.03147821707378494
Bancroft Way at Telegraph Ave → Bancroft Way at Telegraph Ave,55,0.03147821707378494
Lombard St at Columbus Ave → Broadway at Kearny,55,0.03147821707378494
Spear St at Folsom St → 4th St at Mission Bay Blvd S,55,0.03147821707378494
Grand Ave at Webster St → El Embarcadero at Grand Ave,55,0.03147821707378494
West St at 40th St → Genoa St at 55th St,55,0.03147821707378494
Embarcadero BART Station (Beale St at Market St) → 3rd St at Townsend St,54,0.030905885854261576
Berry St at 4th St → Powell St BART Station (Market St at 4th St),54,0.030905885854261576
Berry St at 4th St → 4th St at 16th St,54,0.030905885854261576
Dover St at 57th St → MacArthur BART Station,54,0.030905885854261576
5th St at Virginia St → 9th St at San Fernando St,54,0.030905885854261576
29th St at Church St → Valencia St at 24th St,54,0.030905885854261576
San Francisco Public Library (Grove St at Hyde St) → 8th St at Ringold St,54,0.030905885854261576
Telegraph Ave at Ashby Ave → Ashby BART Station,54,0.030905885854261576
California St at University Ave → North Berkeley BART Station,54,0.030905885854261576
San Francisco Ferry Building (Harry Bridges Plaza) → San Francisco Ferry Building (Harry Bridges Plaza),54,0.030905885854261576
Berry St at 4th St → The Embarcadero at Vallejo St,54,0.030905885854261576
Ryland Park → San Fernando St at 7th St,54,0.030905885854261576
2nd St at Townsend St → The Embarcadero at Steuart St,54,0.030905885854261576
West Oakland BART Station → 24th St at Market St,53,0.030333554634738216
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Howard St at 2nd St,53,0.030333554634738216
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Post St at Kearny St,53,0.030333554634738216
San Francisco Caltrain (Townsend St at 4th St) → Embarcadero BART Station (Beale St at Market St),53,0.030333554634738216
Telegraph Ave at 27th St → Telegraph Ave at 19th St,53,0.030333554634738216
Fulton St at Bancroft Way → Bancroft Way at Telegraph Ave,53,0.030333554634738216
Fifth St at Delaware St → North Berkeley BART Station,53,0.030333554634738216
Spear St at Folsom St → Berry St at 4th St,53,0.030333554634738216
Broadway at Battery St → Howard St at Beale St,53,0.030333554634738216
Mechanics Monument Plaza (Market St at Bush St) → Market St at 10th St,53,0.030333554634738216
24th St at Market St → West Oakland BART Station,53,0.030333554634738216
Hearst Ave at Euclid Ave → Telegraph Ave at Carleton St,53,0.030333554634738216
Steuart St at Market St → The Embarcadero at Steuart St,53,0.030333554634738216
The Embarcadero at Steuart St → San Francisco Caltrain Station 2  (Townsend St at 4th St),53,0.030333554634738216
Berkeley Civic Center → Milvia St at Derby St,53,0.030333554634738216
Steuart St at Market St → 3rd St at Townsend St,53,0.030333554634738216
San Francisco Caltrain (Townsend St at 4th St) → Clay St at Battery St,53,0.030333554634738216
Beale St at Harrison St → 4th St at 16th St,53,0.030333554634738216
32nd St at Adeline St → West Oakland BART Station,52,0.029761223415214852
Lake Merritt BART Station → Webster St at 2nd St,52,0.029761223415214852
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 8th St at Brannan St,52,0.029761223415214852
Ashby BART Station → San Pablo Park,52,0.029761223415214852
22nd St Caltrain Station → San Francisco Ferry Building (Harry Bridges Plaza),52,0.029761223415214852
Hearst Ave at Euclid Ave → Virginia St at Shattuck Ave,52,0.029761223415214852
16th St Mission BART Station 2 → 19th St at Florida St,52,0.029761223415214852
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Folsom St at 3rd St,52,0.029761223415214852
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Embarcadero BART Station (Beale St at Market St),52,0.029761223415214852
Howard St at Beale St → Mission Bay Kids Park,52,0.029761223415214852
Howard St at 2nd St → San Francisco Caltrain Station 2  (Townsend St at 4th St),52,0.029761223415214852
Market St at 10th St → Townsend St at 7th St,52,0.029761223415214852
The Embarcadero at Vallejo St → San Francisco Caltrain (Townsend St at 4th St),52,0.029761223415214852
Market St at 10th St → Post St at Kearny St,52,0.029761223415214852
The Embarcadero at Vallejo St → San Francisco Ferry Building (Harry Bridges Plaza),52,0.029761223415214852
San Francisco Caltrain Station 2  (Townsend St at 4th St) → 1st St at Folsom St,52,0.029761223415214852
Powell St BART Station (Market St at 4th St) → Beale St at Harrison St,52,0.029761223415214852
The Embarcadero at Sansome St → Beale St at Harrison St,52,0.029761223415214852
Marston Campbell Park → West Oakland BART Station,52,0.029761223415214852
Berry St at 4th St → The Embarcadero at Sansome St,51,0.029188892195691492
Page St at Scott St → Market St at 10th St,51,0.029188892195691492
Broderick St at Oak St → Powell St BART Station (Market St at 4th St),51,0.029188892195691492
Harrison St at 17th St → 16th St Mission BART Station 2,51,0.029188892195691492
Howard St at Beale St → 4th St at Mission Bay Blvd S,51,0.029188892195691492
Montgomery St BART Station (Market St at 2nd St) → Laguna St at Hayes St,51,0.029188892195691492
Bancroft Way at College Ave → College Ave at Alcatraz Ave,51,0.029188892195691492
2nd St at Julian St → San Salvador St at 9th St,51,0.029188892195691492
Haste St at Telegraph Ave → Channing Way at Shattuck Ave,51,0.029188892195691492
Market St at 10th St → Steuart St at Market St,51,0.029188892195691492
San Francisco Caltrain (Townsend St at 4th St) → Powell St BART Station (Market St at 5th St),51,0.029188892195691492
San Francisco Caltrain Station 2  (Townsend St at 4th St) → 11th St at Natoma St,50,0.028616560976168125
Howard St at Beale St → The Embarcadero at Bryant St,50,0.028616560976168125
Bancroft Way at College Ave → Haste St at College Ave,50,0.028616560976168125
Commercial St at Montgomery St → Montgomery St BART Station (Market St at 2nd St),50,0.028616560976168125
Hearst Ave at Euclid Ave → Parker St at Fulton St,50,0.028616560976168125
Ashby BART Station → Telegraph Ave at Ashby Ave,50,0.028616560976168125
The Embarcadero at Bryant St → San Francisco Caltrain (Townsend St at 4th St),50,0.028616560976168125
Berry St at 4th St → Esprit Park,50,0.028616560976168125
Berry St at 4th St → Berry St at 4th St,50,0.028616560976168125
7th St at Brannan St → San Francisco Caltrain Station 2  (Townsend St at 4th St),50,0.028616560976168125
Bancroft Way at Telegraph Ave → Shattuck Ave at Hearst Ave,50,0.028616560976168125
22nd St Caltrain Station → Esprit Park,50,0.028616560976168125
Bancroft Way at Telegraph Ave → University Ave at Oxford St,50,0.028616560976168125
Fulton St at Bancroft Way → MLK Jr Way at University Ave,50,0.028616560976168125
The Alameda at Bush St → San Fernando St at 4th St,50,0.028616560976168125
Haste St at College Ave → Hearst Ave at Euclid Ave,49,0.028044229756644765
Folsom St at 3rd St → San Francisco Caltrain Station 2  (Townsend St at 4th St),49,0.028044229756644765
19th St at Florida St → 16th St Mission BART,49,0.028044229756644765
Miles Ave at Cavour St → Rockridge BART Station,49,0.028044229756644765
Embarcadero BART Station (Beale St at Market St) → 4th St at Mission Bay Blvd S,49,0.028044229756644765
Downtown Berkeley BART → California St at University Ave,49,0.028044229756644765
Montgomery St BART Station (Market St at 2nd St) → Commercial St at Montgomery St,49,0.028044229756644765
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Beale St at Harrison St,49,0.028044229756644765
5th St at Folsom → Powell St BART Station (Market St at 5th St),49,0.028044229756644765
Powell St BART Station (Market St at 4th St) → Powell St BART Station (Market St at 4th St),49,0.028044229756644765
Valencia St at Clinton Park → Market St at 10th St,49,0.028044229756644765
Powell St BART Station (Market St at 4th St) → Victoria Manalo Draves Park,49,0.028044229756644765
The Embarcadero at Steuart St → 3rd St at Townsend St,49,0.028044229756644765
Davis St at Jackson St → Powell St BART Station (Market St at 4th St),49,0.028044229756644765
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Salesforce Transit Center (Natoma St at 2nd St),49,0.028044229756644765
23rd St at Tennessee St → 22nd St Caltrain Station,49,0.028044229756644765
Montgomery St BART Station (Market St at 2nd St) → Powell St BART Station (Market St at 4th St),49,0.028044229756644765
The Embarcadero at Bryant St → The Embarcadero at Steuart St,49,0.028044229756644765
The Embarcadero at Steuart St → The Embarcadero at Bryant St,49,0.028044229756644765
West Oakland BART Station → 32nd St at Adeline St,48,0.0274718985371214
Morrison Ave at Julian St → San Fernando St at 7th St,48,0.0274718985371214
Marston Campbell Park → Frank H Ogawa Plaza,48,0.0274718985371214
Market St at 10th St → 5th St at Brannan St,48,0.0274718985371214
16th St Mission BART → 19th St at Florida St,48,0.0274718985371214
4th St at Harrison St → San Francisco Caltrain (Townsend St at 4th St),48,0.0274718985371214
Embarcadero BART Station (Beale St at Market St) → San Francisco Caltrain Station 2  (Townsend St at 4th St),48,0.0274718985371214
Embarcadero BART Station (Beale St at Market St) → Esprit Park,48,0.0274718985371214
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Civic Center/UN Plaza BART Station (Market St at McAllister St),48,0.0274718985371214
The Embarcadero at Sansome St → Clay St at Battery St,48,0.0274718985371214
The Embarcadero at Sansome St → Powell St BART Station (Market St at 5th St),48,0.0274718985371214
San Francisco Caltrain (Townsend St at 4th St) → Powell St BART Station (Market St at 4th St),48,0.0274718985371214
8th St at Brannan St → Civic Center/UN Plaza BART Station (Market St at McAllister St),48,0.0274718985371214
San Francisco Public Library (Grove St at Hyde St) → Laguna St at Hayes St,48,0.0274718985371214
West Oakland BART Station → 14th St at Filbert St,48,0.0274718985371214
Market St at 10th St → Myrtle St at Polk St,48,0.0274718985371214
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Powell St BART Station (Market St at 5th St),48,0.0274718985371214
Post St at Kearny St → Market St at 10th St,47,0.02689956731759804
Esprit Park → 22nd St Caltrain Station,47,0.02689956731759804
Lombard St at Columbus Ave → Montgomery St BART Station (Market St at 2nd St),47,0.02689956731759804
Esprit Park → Berry St at 4th St,47,0.02689956731759804
5th St at Folsom → Powell St BART Station (Market St at 4th St),47,0.02689956731759804
San Francisco Caltrain (Townsend St at 4th St) → Howard St at 8th St,47,0.02689956731759804
Powell St BART Station (Market St at 5th St) → Powell St BART Station (Market St at 5th St),47,0.02689956731759804
Frank H Ogawa Plaza → Marston Campbell Park,47,0.02689956731759804
The Embarcadero at Bryant St → Embarcadero BART Station (Beale St at Market St),47,0.02689956731759804
University Ave at Oxford St → Bancroft Way at College Ave,47,0.02689956731759804
Haste St at College Ave → Rockridge BART Station,47,0.02689956731759804
16th St Mission BART Station 2 → Harrison St at 20th St,47,0.02689956731759804
2nd Ave at E 18th St → Frank H Ogawa Plaza,47,0.02689956731759804
Folsom St at 3rd St → Montgomery St BART Station (Market St at 2nd St),47,0.02689956731759804
Bancroft Way at College Ave → Telegraph Ave at Ashby Ave,46,0.026327236098074677
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Folsom St at 9th St,46,0.026327236098074677
Mission Bay Kids Park → San Francisco Ferry Building (Harry Bridges Plaza),46,0.026327236098074677
Powell St BART Station (Market St at 5th St) → Civic Center/UN Plaza BART Station (Market St at McAllister St),46,0.026327236098074677
Shattuck Ave at Hearst Ave → Fulton St at Bancroft Way,46,0.026327236098074677
Rhode Island St at 17th St → Mississippi St at 17th St,46,0.026327236098074677
Downtown Berkeley BART → Haste St at Telegraph Ave,46,0.026327236098074677
Howard St at Beale St → China Basin St at 3rd St,46,0.026327236098074677
Yerba Buena Center for the Arts (Howard St at 3rd St) → San Francisco Caltrain (Townsend St at 4th St),46,0.026327236098074677
Addison St at Fourth St → North Berkeley BART Station,46,0.026327236098074677
Fulton St at Bancroft Way → Parker St at Fulton St,46,0.026327236098074677
19th Street BART Station → Lakeshore Ave at Trestle Glen Rd,46,0.026327236098074677
Grand Ave at Perkins St → Grand Ave at Webster St,46,0.026327236098074677
Downtown Berkeley BART → Addison St at Fourth St,46,0.026327236098074677
Howard St at Mary St → San Francisco Caltrain Station 2  (Townsend St at 4th St),46,0.026327236098074677
San Francisco Ferry Building (Harry Bridges Plaza) → Howard St at 2nd St,46,0.026327236098074677
Broadway at Battery St → Embarcadero BART Station (Beale St at Market St),46,0.026327236098074677
Broadway at Battery St → 2nd St at Townsend St,46,0.026327236098074677
Mission Bay Kids Park → Berry St at 4th St,45,0.025754904878551317
Yerba Buena Center for the Arts (Howard St at 3rd St) → San Francisco Caltrain Station 2  (Townsend St at 4th St),45,0.025754904878551317
Steuart St at Market St → Davis St at Jackson St,45,0.025754904878551317
Davis St at Jackson St → Howard St at Beale St,45,0.025754904878551317
19th Street BART Station → Grand Ave at Webster St,45,0.025754904878551317
San Francisco Caltrain (Townsend St at 4th St) → Victoria Manalo Draves Park,45,0.025754904878551317
Parker St at Fulton St → Ashby BART Station,45,0.025754904878551317
San Francisco Caltrain Station 2  (Townsend St at 4th St) → Davis St at Jackson St,45,0.025754904878551317
San Francisco Caltrain (Townsend St at 4th St) → Broadway at Battery St,45,0.025754904878551317
19th St at Florida St → 16th St Mission BART Station 2,45,0.025754904878551317
